dex,pokemon_id,pokemon,base_attack,base_defense,base_stamina,types,fast_moves,charged_moves,elite_moves,legacy_moves,buddy_distance,third_move_cost,released,family_id,evolutions,parent,tags
492,shaymin_sky,Shaymin (Sky),261,166,225,"['grass', 'flying']","['HIDDEN_POWER_BUG', 'HIDDEN_POWER_DARK', 'HIDDEN_POWER_DRAGON', 'HIDDEN_POWER_ELECTRIC', 'HIDDEN_POWER_FIGHTING', 'HIDDEN_POWER_FIRE', 'HIDDEN_POWER_FLYING', 'HIDDEN_POWER_GHOST', 'HIDDEN_POWER_GRASS', 'HIDDEN_POWER_GROUND', 'HIDDEN_POWER_ICE', 'HIDDEN_POWER_POISON', 'HIDDEN_POWER_PSYCHIC', 'HIDDEN_POWER_ROCK', 'HIDDEN_POWER_STEEL', 'HIDDEN_POWER_WATER', 'ZEN_HEADBUTT', 'MAGICAL_LEAF']","['ENERGY_BALL', 'GRASS_KNOT', 'SOLAR_BEAM', 'SEED_FLARE']",['SEED_FLARE'],nan,20.0,100000,True,,nan,,['mythical']
493,arceus,Arceus,238,238,237,"['normal', 'none']","['IRON_TAIL', 'SHADOW_CLAW']","['FUTURE_SIGHT', 'HYPER_BEAM', 'OUTRAGE']",nan,nan,20.0,100000,False,,nan,,nan
493,arceus_bug,Arceus (Bug),238,238,237,"['bug', 'none']","['IRON_TAIL', 'SHADOW_CLAW']","['FUTURE_SIGHT', 'HYPER_BEAM', 'OUTRAGE']",nan,nan,20.0,100000,False,,nan,,nan
493,arceus_dark,Arceus (Dark),238,238,237,"['dark', 'none']","['IRON_TAIL', 'SHADOW_CLAW']","['FUTURE_SIGHT', 'HYPER_BEAM', 'OUTRAGE']",nan,nan,20.0,100000,False,,nan,,nan
493,arceus_dragon,Arceus (Dragon),238,238,237,"['dragon', 'none']","['IRON_TAIL', 'SHADOW_CLAW']","['FUTURE_SIGHT', 'HYPER_BEAM', 'OUTRAGE']",nan,nan,20.0,100000,False,,nan,,nan
493,arceus_electric,Arceus (Electric),238,238,237,"['electric', 'none']","['IRON_TAIL', 'SHADOW_CLAW']","['FUTURE_SIGHT', 'HYPER_BEAM', 'OUTRAGE']",nan,nan,20.0,100000,False,,nan,,nan
493,arceus_fairy,Arceus (Fairy),238,238,237,"['fairy', 'none']","['IRON_TAIL', 'SHADOW_CLAW']","['FUTURE_SIGHT', 'HYPER_BEAM', 'OUTRAGE']",nan,nan,20.0,100000,False,,nan,,nan
493,arceus_fighting,Arceus (Fighting),238,238,237,"['fighting', 'none']","['IRON_TAIL', 'SHADOW_CLAW']","['FUTURE_SIGHT', 'HYPER_BEAM', 'OUTRAGE']",nan,nan,20.0,100000,False,,nan,,nan
493,arceus_fire,Arceus (Fire),238,238,237,"['fire', 'none']","['IRON_TAIL', 'SHADOW_CLAW']","['FUTURE_SIGHT', 'HYPER_BEAM', 'OUTRAGE']",nan,nan,20.0,100000,False,,nan,,nan
493,arceus_flying,Arceus (Flying),238,238,237,"['flying', 'none']","['IRON_TAIL', 'SHADOW_CLAW']","['FUTURE_SIGHT', 'HYPER_BEAM', 'OUTRAGE']",nan,nan,20.0,100000,False,,nan,,nan
493,arceus_ghost,Arceus (Ghost),238,238,237,"['ghost', 'none']","['IRON_TAIL', 'SHADOW_CLAW']","['FUTURE_SIGHT', 'HYPER_BEAM', 'OUTRAGE']",nan,nan,20.0,100000,False,,nan,,nan
493,arceus_grass,Arceus (Grass),238,238,237,"['grass', 'none']","['IRON_TAIL', 'SHADOW_CLAW']","['FUTURE_SIGHT', 'HYPER_BEAM', 'OUTRAGE']",nan,nan,20.0,100000,False,,nan,,nan
493,arceus_ground,Arceus (Ground),238,238,237,"['ground', 'none']","['IRON_TAIL', 'SHADOW_CLAW']","['FUTURE_SIGHT', 'HYPER_BEAM', 'OUTRAGE']",nan,nan,20.0,100000,False,,nan,,nan
493,arceus_ice,Arceus (Ice),238,238,237,"['ice', 'none']","['IRON_TAIL', 'SHADOW_CLAW']","['FUTURE_SIGHT', 'HYPER_BEAM', 'OUTRAGE']",nan,nan,20.0,100000,False,,nan,,nan
493,arceus_poison,Arceus (Poison),238,238,237,"['poison', 'none']","['IRON_TAIL', 'SHADOW_CLAW']","['FUTURE_SIGHT', 'HYPER_BEAM', 'OUTRAGE']",nan,nan,20.0,100000,False,,nan,,nan
493,arceus_psychic,Arceus (Psychic),238,238,237,"['psychic', 'none']","['IRON_TAIL', 'SHADOW_CLAW']","['FUTURE_SIGHT', 'HYPER_BEAM', 'OUTRAGE']",nan,nan,20.0,100000,False,,nan,,nan
493,arceus_rock,Arceus (Rock),238,238,237,"['rock', 'none']","['IRON_TAIL', 'SHADOW_CLAW']","['FUTURE_SIGHT', 'HYPER_BEAM', 'OUTRAGE']",nan,nan,20.0,100000,False,,nan,,nan
493,arceus_steel,Arceus (Steel),238,238,237,"['steel', 'none']","['IRON_TAIL', 'SHADOW_CLAW']","['FUTURE_SIGHT', 'HYPER_BEAM', 'OUTRAGE']",nan,nan,20.0,100000,False,,nan,,nan
493,arceus_water,Arceus (Water),238,238,237,"['water', 'none']","['IRON_TAIL', 'SHADOW_CLAW']","['FUTURE_SIGHT', 'HYPER_BEAM', 'OUTRAGE']",nan,nan,20.0,100000,False,,nan,,nan
494,victini,Victini,210,210,225,"['psychic', 'fire']","['CONFUSION', 'QUICK_ATTACK']","['OVERHEAT', 'FOCUS_BLAST', 'PSYCHIC', 'V_CREATE']",nan,nan,20.0,100000,True,,nan,,"['mythical', 'untradeable']"
495,snivy,Snivy,88,107,128,"['grass', 'none']","['TACKLE', 'VINE_WHIP']","['ENERGY_BALL', 'SEED_BOMB', 'WRAP', 'RETURN']",nan,nan,3.0,10000,True,FAMILY_SNIVY,['servine'],,"['starter', 'shadoweligible']"
495,snivy_shadow,Snivy (Shadow),88,107,128,"['grass', 'none']","['TACKLE', 'VINE_WHIP']","['ENERGY_BALL', 'SEED_BOMB', 'WRAP', 'FRUSTRATION']",nan,nan,3.0,10000,True,FAMILY_SNIVY,['servine_shadow'],,"['starter', 'shadow']"
496,servine,Servine,122,152,155,"['grass', 'none']","['IRON_TAIL', 'VINE_WHIP']","['GRASS_KNOT', 'LEAF_TORNADO', 'WRAP', 'RETURN']",nan,nan,3.0,10000,True,FAMILY_SNIVY,['serperior'],snivy,"['starter', 'shadoweligible']"
496,servine_shadow,Servine (Shadow),122,152,155,"['grass', 'none']","['IRON_TAIL', 'VINE_WHIP']","['GRASS_KNOT', 'LEAF_TORNADO', 'WRAP', 'FRUSTRATION']",nan,nan,3.0,10000,True,FAMILY_SNIVY,['serperior_shadow'],snivy_shadow,"['starter', 'shadow']"
497,serperior,Serperior,161,204,181,"['grass', 'none']","['IRON_TAIL', 'VINE_WHIP']","['GRASS_KNOT', 'LEAF_TORNADO', 'AERIAL_ACE', 'FRENZY_PLANT', 'RETURN']",['FRENZY_PLANT'],nan,3.0,10000,True,FAMILY_SNIVY,nan,servine,"['starter', 'shadoweligible']"
497,serperior_shadow,Serperior (Shadow),161,204,181,"['grass', 'none']","['IRON_TAIL', 'VINE_WHIP']","['GRASS_KNOT', 'LEAF_TORNADO', 'AERIAL_ACE', 'FRENZY_PLANT', 'FRUSTRATION']",['FRENZY_PLANT'],nan,3.0,10000,True,FAMILY_SNIVY,nan,servine_shadow,"['starter', 'shadow']"
498,tepig,Tepig,115,85,163,"['fire', 'none']","['TACKLE', 'EMBER']","['FLAME_CHARGE', 'FLAMETHROWER', 'BODY_SLAM', 'RETURN']",nan,nan,3.0,10000,True,FAMILY_TEPIG,['pignite'],,"['starter', 'shadoweligible']"
498,tepig_shadow,Tepig (Shadow),115,85,163,"['fire', 'none']","['TACKLE', 'EMBER']","['FLAME_CHARGE', 'FLAMETHROWER', 'BODY_SLAM', 'FRUSTRATION']",nan,nan,3.0,10000,True,FAMILY_TEPIG,['pignite_shadow'],,"['starter', 'shadow']"
499,pignite,Pignite,173,106,207,"['fire', 'fighting']","['TACKLE', 'EMBER']","['FLAME_CHARGE', 'FLAMETHROWER', 'ROCK_TOMB', 'RETURN']",nan,nan,3.0,10000,True,FAMILY_TEPIG,['emboar'],tepig,"['starter', 'shadoweligible']"
499,pignite_shadow,Pignite (Shadow),173,106,207,"['fire', 'fighting']","['TACKLE', 'EMBER']","['FLAME_CHARGE', 'FLAMETHROWER', 'ROCK_TOMB', 'FRUSTRATION']",nan,nan,3.0,10000,True,FAMILY_TEPIG,['emboar_shadow'],tepig_shadow,"['starter', 'shadow']"
500,emboar,Emboar,235,127,242,"['fire', 'fighting']","['LOW_KICK', 'EMBER']","['HEAT_WAVE', 'ROCK_SLIDE', 'FOCUS_BLAST', 'FLAME_CHARGE', 'BLAST_BURN', 'RETURN']",['BLAST_BURN'],nan,3.0,10000,True,FAMILY_TEPIG,nan,pignite,"['starter', 'shadoweligible']"
500,emboar_shadow,Emboar (Shadow),235,127,242,"['fire', 'fighting']","['LOW_KICK', 'EMBER']","['HEAT_WAVE', 'ROCK_SLIDE', 'FOCUS_BLAST', 'FLAME_CHARGE', 'BLAST_BURN', 'FRUSTRATION']",['BLAST_BURN'],nan,3.0,10000,True,FAMILY_TEPIG,nan,pignite_shadow,"['starter', 'shadow']"
501,oshawott,Oshawott,117,85,146,"['water', 'none']","['TACKLE', 'WATER_GUN']","['AQUA_TAIL', 'WATER_PULSE', 'NIGHT_SLASH', 'RETURN']",nan,nan,3.0,10000,True,FAMILY_OSHAWOTT,['dewott'],,"['starter', 'shadoweligible']"
501,oshawott_shadow,Oshawott (Shadow),117,85,146,"['water', 'none']","['TACKLE', 'WATER_GUN']","['AQUA_TAIL', 'WATER_PULSE', 'NIGHT_SLASH', 'FRUSTRATION']",nan,nan,3.0,10000,True,FAMILY_OSHAWOTT,['dewott_shadow'],,"['starter', 'shadow']"
502,dewott,Dewott,159,116,181,"['water', 'none']","['FURY_CUTTER', 'WATER_GUN']","['AQUA_TAIL', 'WATER_PULSE', 'X_SCISSOR', 'RETURN']",nan,nan,3.0,10000,True,FAMILY_OSHAWOTT,['samurott'],oshawott,"['starter', 'shadoweligible']"
502,dewott_shadow,Dewott (Shadow),159,116,181,"['water', 'none']","['FURY_CUTTER', 'WATER_GUN']","['AQUA_TAIL', 'WATER_PULSE', 'X_SCISSOR', 'FRUSTRATION']",nan,nan,3.0,10000,True,FAMILY_OSHAWOTT,['samurott_shadow'],oshawott_shadow,"['starter', 'shadow']"
503,samurott,Samurott,212,157,216,"['water', 'none']","['FURY_CUTTER', 'WATERFALL']","['HYDRO_PUMP', 'BLIZZARD', 'MEGAHORN', 'RAZOR_SHELL', 'HYDRO_CANNON', 'LIQUIDATION', 'RETURN']",['HYDRO_CANNON'],nan,3.0,10000,True,FAMILY_OSHAWOTT,nan,dewott,"['starter', 'shadoweligible']"
503,samurott_hisuian,Samurott (Hisuian),218,152,207,"['water', 'dark']","['FURY_CUTTER', 'WATERFALL', 'SNARL']","['RAZOR_SHELL', 'ICY_WIND', 'X_SCISSOR', 'DARK_PULSE']",nan,nan,3.0,10000,True,FAMILY_OSHAWOTT,nan,dewott,"['starter', 'hisuian']"
503,samurott_shadow,Samurott (Shadow),212,157,216,"['water', 'none']","['FURY_CUTTER', 'WATERFALL']","['HYDRO_PUMP', 'BLIZZARD', 'MEGAHORN', 'RAZOR_SHELL', 'HYDRO_CANNON', 'LIQUIDATION', 'FRUSTRATION']",['HYDRO_CANNON'],nan,3.0,10000,True,FAMILY_OSHAWOTT,nan,dewott_shadow,"['starter', 'shadow']"
504,patrat,Patrat,98,73,128,"['normal', 'none']","['TACKLE', 'BITE']","['DIG', 'HYPER_FANG', 'GRASS_KNOT', 'RETURN']",nan,nan,1.0,10000,True,FAMILY_PATRAT,['watchog'],,['shadoweligible']
504,patrat_shadow,Patrat (Shadow),98,73,128,"['normal', 'none']","['TACKLE', 'BITE']","['DIG', 'HYPER_FANG', 'GRASS_KNOT', 'FRUSTRATION']",nan,nan,1.0,10000,True,FAMILY_PATRAT,['watchog_shadow'],,['shadow']
505,watchog,Watchog,165,139,155,"['normal', 'none']","['LOW_KICK', 'BITE']","['CRUNCH', 'HYPER_FANG', 'GRASS_KNOT', 'RETURN']",nan,nan,1.0,10000,True,FAMILY_PATRAT,nan,patrat,['shadoweligible']
505,watchog_shadow,Watchog (Shadow),165,139,155,"['normal', 'none']","['LOW_KICK', 'BITE']","['CRUNCH', 'HYPER_FANG', 'GRASS_KNOT', 'FRUSTRATION']",nan,nan,1.0,10000,True,FAMILY_PATRAT,nan,patrat_shadow,['shadow']
506,lillipup,Lillipup,107,86,128,"['normal', 'none']","['TACKLE', 'TAKE_DOWN', 'SAND_ATTACK']","['THUNDERBOLT', 'ROCK_TOMB', 'DIG']",nan,nan,1.0,10000,True,FAMILY_LILLIPUP,['herdier'],,nan
507,herdier,Herdier,145,126,163,"['normal', 'none']","['LICK', 'TAKE_DOWN', 'SAND_ATTACK']","['THUNDERBOLT', 'PLAY_ROUGH', 'DIG']",nan,nan,1.0,10000,True,FAMILY_LILLIPUP,['stoutland'],lillipup,nan
508,stoutland,Stoutland,206,182,198,"['normal', 'none']","['LICK', 'TAKE_DOWN', 'ICE_FANG', 'SAND_ATTACK']","['WILD_CHARGE', 'PLAY_ROUGH', 'CRUNCH']",nan,nan,1.0,10000,True,FAMILY_LILLIPUP,nan,herdier,nan
509,purrloin,Purrloin,98,73,121,"['dark', 'none']","['SCRATCH', 'SUCKER_PUNCH']","['NIGHT_SLASH', 'PLAY_ROUGH', 'DARK_PULSE', 'RETURN']",nan,nan,1.0,10000,True,FAMILY_PURRLOIN,['liepard'],,['shadoweligible']
509,purrloin_shadow,Purrloin (Shadow),98,73,121,"['dark', 'none']","['SCRATCH', 'SUCKER_PUNCH']","['NIGHT_SLASH', 'PLAY_ROUGH', 'DARK_PULSE', 'FRUSTRATION']",nan,nan,1.0,10000,True,FAMILY_PURRLOIN,['liepard_shadow'],,['shadow']
510,liepard,Liepard,187,106,162,"['dark', 'none']","['CHARM', 'SNARL']","['GUNK_SHOT', 'PLAY_ROUGH', 'DARK_PULSE', 'PAYBACK', 'RETURN']",nan,nan,1.0,10000,True,FAMILY_PURRLOIN,nan,purrloin,['shadoweligible']
510,liepard_shadow,Liepard (Shadow),187,106,162,"['dark', 'none']","['CHARM', 'SNARL']","['GUNK_SHOT', 'PLAY_ROUGH', 'DARK_PULSE', 'PAYBACK', 'FRUSTRATION']",nan,nan,1.0,10000,True,FAMILY_PURRLOIN,nan,purrloin_shadow,['shadow']
511,pansage,Pansage,104,94,137,"['grass', 'none']","['SCRATCH', 'VINE_WHIP']","['ENERGY_BALL', 'SEED_BOMB', 'CRUNCH']",nan,nan,3.0,50000,True,FAMILY_PANSAGE,['simisage'],,['regional']
512,simisage,Simisage,206,133,181,"['grass', 'none']","['BITE', 'VINE_WHIP']","['SOLAR_BEAM', 'GRASS_KNOT', 'CRUNCH']",nan,nan,3.0,50000,True,FAMILY_PANSAGE,nan,pansage,['regional']
513,pansear,Pansear,104,94,137,"['fire', 'none']","['SCRATCH', 'FIRE_SPIN']","['FLAME_BURST', 'FLAME_CHARGE', 'CRUNCH']",nan,nan,3.0,50000,True,FAMILY_PANSEAR,['simisear'],,['regional']
514,simisear,Simisear,206,133,181,"['fire', 'none']","['BITE', 'FIRE_SPIN']","['FLAMETHROWER', 'FIRE_BLAST', 'CRUNCH']",nan,nan,3.0,50000,True,FAMILY_PANSEAR,nan,pansear,['regional']
515,panpour,Panpour,104,94,137,"['water', 'none']","['SCRATCH', 'WATER_GUN']","['SURF', 'WATER_PULSE', 'CRUNCH']",nan,nan,3.0,50000,True,FAMILY_PANPOUR,['simipour'],,['regional']
516,simipour,Simipour,206,133,181,"['water', 'none']","['BITE', 'WATER_GUN']","['SURF', 'HYDRO_PUMP', 'CRUNCH']",nan,nan,3.0,50000,True,FAMILY_PANPOUR,nan,panpour,['regional']
517,munna,Munna,111,92,183,"['psychic', 'none']","['ZEN_HEADBUTT', 'CHARGE_BEAM']","['PSYBEAM', 'DAZZLING_GLEAM', 'PSYSHOCK']",nan,nan,3.0,50000,True,FAMILY_MUNNA,['musharna'],,nan
518,musharna,Musharna,183,166,253,"['psychic', 'none']","['ZEN_HEADBUTT', 'CHARGE_BEAM']","['FUTURE_SIGHT', 'DAZZLING_GLEAM', 'PSYSHOCK']",nan,nan,3.0,50000,True,FAMILY_MUNNA,nan,munna,nan
519,pidove,Pidove,98,80,137,"['normal', 'flying']","['QUICK_ATTACK', 'AIR_SLASH']","['HEAT_WAVE', 'AERIAL_ACE', 'AIR_CUTTER', 'RETURN']",nan,nan,1.0,10000,True,FAMILY_PIDOVE,['tranquill'],,['shadoweligible']
519,pidove_shadow,Pidove (Shadow),98,80,137,"['normal', 'flying']","['QUICK_ATTACK', 'AIR_SLASH']","['HEAT_WAVE', 'AERIAL_ACE', 'AIR_CUTTER', 'FRUSTRATION']",nan,nan,1.0,10000,True,FAMILY_PIDOVE,['tranquill_shadow'],,['shadow']
520,tranquill,Tranquill,144,107,158,"['normal', 'flying']","['AIR_SLASH', 'STEEL_WING']","['HEAT_WAVE', 'AERIAL_ACE', 'SKY_ATTACK', 'RETURN']",nan,nan,1.0,10000,True,FAMILY_PIDOVE,['unfezant'],pidove,['shadoweligible']
520,tranquill_shadow,Tranquill (Shadow),144,107,158,"['normal', 'flying']","['AIR_SLASH', 'STEEL_WING']","['HEAT_WAVE', 'AERIAL_ACE', 'SKY_ATTACK', 'FRUSTRATION']",nan,nan,1.0,10000,True,FAMILY_PIDOVE,['unfezant_shadow'],pidove_shadow,['shadow']
521,unfezant,Unfezant,226,146,190,"['normal', 'flying']","['AIR_SLASH', 'STEEL_WING']","['HEAT_WAVE', 'HYPER_BEAM', 'SKY_ATTACK', 'RETURN']",nan,nan,1.0,10000,True,FAMILY_PIDOVE,nan,tranquill,['shadoweligible']
521,unfezant_shadow,Unfezant (Shadow),226,146,190,"['normal', 'flying']","['AIR_SLASH', 'STEEL_WING']","['HEAT_WAVE', 'HYPER_BEAM', 'SKY_ATTACK', 'FRUSTRATION']",nan,nan,1.0,10000,True,FAMILY_PIDOVE,nan,tranquill_shadow,['shadow']
522,blitzle,Blitzle,118,64,128,"['electric', 'none']","['QUICK_ATTACK', 'SPARK']","['FLAME_CHARGE', 'DISCHARGE', 'THUNDERBOLT', 'RETURN']",nan,nan,3.0,50000,True,FAMILY_BLITZLE,['zebstrika'],,['shadoweligible']
522,blitzle_shadow,Blitzle (Shadow),118,64,128,"['electric', 'none']","['QUICK_ATTACK', 'SPARK']","['FLAME_CHARGE', 'DISCHARGE', 'THUNDERBOLT', 'FRUSTRATION']",nan,nan,3.0,50000,True,FAMILY_BLITZLE,['zebstrika_shadow'],,['shadow']
523,zebstrika,Zebstrika,211,136,181,"['electric', 'none']","['LOW_KICK', 'SPARK']","['FLAME_CHARGE', 'DISCHARGE', 'WILD_CHARGE', 'RETURN']",nan,nan,3.0,50000,True,FAMILY_BLITZLE,nan,blitzle,['shadoweligible']
523,zebstrika_shadow,Zebstrika (Shadow),211,136,181,"['electric', 'none']","['LOW_KICK', 'SPARK']","['FLAME_CHARGE', 'DISCHARGE', 'WILD_CHARGE', 'FRUSTRATION']",nan,nan,3.0,50000,True,FAMILY_BLITZLE,nan,blitzle_shadow,['shadow']
524,roggenrola,Roggenrola,121,110,146,"['rock', 'none']","['TACKLE', 'SMACK_DOWN']","['BULLDOZE', 'ROCK_BLAST', 'STONE_EDGE', 'RETURN']",nan,nan,3.0,50000,True,FAMILY_ROGGENROLA,['boldore'],,['shadoweligible']
524,roggenrola_shadow,Roggenrola (Shadow),121,110,146,"['rock', 'none']","['TACKLE', 'SMACK_DOWN']","['BULLDOZE', 'ROCK_BLAST', 'STONE_EDGE', 'FRUSTRATION']",nan,nan,3.0,50000,True,FAMILY_ROGGENROLA,['boldore_shadow'],,['shadow']
525,boldore,Boldore,174,143,172,"['rock', 'none']","['MUD_SLAP', 'SMACK_DOWN']","['ROCK_SLIDE', 'BULLDOZE', 'STONE_EDGE', 'RETURN']",nan,nan,3.0,50000,True,FAMILY_ROGGENROLA,['gigalith'],roggenrola,['shadoweligible']
525,boldore_shadow,Boldore (Shadow),174,143,172,"['rock', 'none']","['MUD_SLAP', 'SMACK_DOWN']","['ROCK_SLIDE', 'BULLDOZE', 'STONE_EDGE', 'FRUSTRATION']",nan,nan,3.0,50000,True,FAMILY_ROGGENROLA,['gigalith_shadow'],roggenrola_shadow,['shadow']
526,gigalith,Gigalith,226,201,198,"['rock', 'none']","['MUD_SLAP', 'SMACK_DOWN']","['ROCK_SLIDE', 'SOLAR_BEAM', 'SUPER_POWER', 'HEAVY_SLAM', 'METEOR_BEAM', 'RETURN']",['METEOR_BEAM'],nan,3.0,50000,True,FAMILY_ROGGENROLA,nan,boldore,['shadoweligible']
526,gigalith_shadow,Gigalith (Shadow),226,201,198,"['rock', 'none']","['MUD_SLAP', 'SMACK_DOWN']","['ROCK_SLIDE', 'SOLAR_BEAM', 'SUPER_POWER', 'HEAVY_SLAM', 'METEOR_BEAM', 'FRUSTRATION']",['METEOR_BEAM'],nan,3.0,50000,True,FAMILY_ROGGENROLA,nan,boldore_shadow,['shadow']
527,woobat,Woobat,107,85,163,"['psychic', 'flying']","['CONFUSION', 'AIR_SLASH']","['AIR_CUTTER', 'AERIAL_ACE', 'PSYSHOCK']",nan,nan,1.0,10000,True,FAMILY_WOOBAT,['swoobat'],,nan
528,swoobat,Swoobat,161,119,167,"['psychic', 'flying']","['CONFUSION', 'AIR_SLASH']","['PSYCHIC', 'AERIAL_ACE', 'FUTURE_SIGHT', 'PSYCHIC_FANGS', 'FLY']",nan,nan,1.0,10000,True,FAMILY_WOOBAT,nan,woobat,nan
529,drilbur,Drilbur,154,85,155,"['ground', 'none']","['SCRATCH', 'MUD_SLAP']","['ROCK_TOMB', 'DIG', 'DRILL_RUN', 'RETURN']",nan,nan,3.0,50000,True,FAMILY_DRILBUR,['excadrill'],,['shadoweligible']
529,drilbur_shadow,Drilbur (Shadow),154,85,155,"['ground', 'none']","['SCRATCH', 'MUD_SLAP']","['ROCK_TOMB', 'DIG', 'DRILL_RUN', 'FRUSTRATION']",nan,nan,3.0,50000,True,FAMILY_DRILBUR,['excadrill_shadow'],,['shadow']
530,excadrill,Excadrill,255,129,242,"['ground', 'steel']","['METAL_CLAW', 'MUD_SLAP', 'MUD_SHOT']","['ROCK_SLIDE', 'EARTHQUAKE', 'DRILL_RUN', 'IRON_HEAD', 'SCORCHING_SANDS', 'RETURN']",nan,nan,3.0,50000,True,FAMILY_DRILBUR,nan,drilbur,['shadoweligible']
530,excadrill_shadow,Excadrill (Shadow),255,129,242,"['ground', 'steel']","['METAL_CLAW', 'MUD_SLAP', 'MUD_SHOT']","['ROCK_SLIDE', 'EARTHQUAKE', 'DRILL_RUN', 'IRON_HEAD', 'SCORCHING_SANDS', 'FRUSTRATION']",nan,nan,3.0,50000,True,FAMILY_DRILBUR,nan,drilbur_shadow,['shadow']
531,audino,Audino,114,163,230,"['normal', 'none']","['POUND', 'ZEN_HEADBUTT']","['DISARMING_VOICE', 'DAZZLING_GLEAM', 'HYPER_BEAM']",nan,nan,3.0,50000,True,,nan,,nan
532,timburr,Timburr,134,87,181,"['fighting', 'none']","['LOW_KICK', 'POUND']","['LOW_SWEEP', 'BRICK_BREAK', 'ROCK_TOMB', 'RETURN']",nan,nan,5.0,75000,True,FAMILY_TIMBURR,['gurdurr'],,['shadoweligible']
532,timburr_shadow,Timburr (Shadow),134,87,181,"['fighting', 'none']","['LOW_KICK', 'POUND']","['LOW_SWEEP', 'BRICK_BREAK', 'ROCK_TOMB', 'FRUSTRATION']",nan,nan,5.0,75000,True,FAMILY_TIMBURR,['gurdurr_shadow'],,['shadow']
533,gurdurr,Gurdurr,180,134,198,"['fighting', 'none']","['LOW_KICK', 'POISON_JAB']","['LOW_SWEEP', 'BRICK_BREAK', 'STONE_EDGE', 'RETURN']",nan,nan,5.0,75000,True,FAMILY_TIMBURR,['conkeldurr'],timburr,['shadoweligible']
533,gurdurr_shadow,Gurdurr (Shadow),180,134,198,"['fighting', 'none']","['LOW_KICK', 'POISON_JAB']","['LOW_SWEEP', 'BRICK_BREAK', 'STONE_EDGE', 'FRUSTRATION']",nan,nan,5.0,75000,True,FAMILY_TIMBURR,['conkeldurr_shadow'],timburr_shadow,['shadow']
534,conkeldurr,Conkeldurr,243,158,233,"['fighting', 'none']","['COUNTER', 'POISON_JAB']","['DYNAMIC_PUNCH', 'FOCUS_BLAST', 'STONE_EDGE', 'BRUTAL_SWING', 'RETURN']",['BRUTAL_SWING'],nan,5.0,75000,True,FAMILY_TIMBURR,nan,gurdurr,['shadoweligible']
534,conkeldurr_shadow,Conkeldurr (Shadow),243,158,233,"['fighting', 'none']","['COUNTER', 'POISON_JAB']","['DYNAMIC_PUNCH', 'FOCUS_BLAST', 'STONE_EDGE', 'BRUTAL_SWING', 'FRUSTRATION']",['BRUTAL_SWING'],nan,5.0,75000,True,FAMILY_TIMBURR,nan,gurdurr_shadow,['shadow']
535,tympole,Tympole,98,78,137,"['water', 'none']","['MUD_SHOT', 'BUBBLE']","['WATER_PULSE', 'MUD_BOMB', 'SLUDGE_WAVE']",nan,nan,3.0,50000,True,FAMILY_TYMPOLE,['palpitoad'],,nan
536,palpitoad,Palpitoad,128,109,181,"['water', 'ground']","['MUD_SHOT', 'BUBBLE']","['WATER_PULSE', 'EARTH_POWER', 'SLUDGE_WAVE']",nan,nan,3.0,50000,True,FAMILY_TYMPOLE,['seismitoad'],tympole,nan
537,seismitoad,Seismitoad,188,150,233,"['water', 'ground']","['MUD_SHOT', 'BUBBLE']","['MUDDY_WATER', 'EARTH_POWER', 'SLUDGE_BOMB']",nan,nan,3.0,50000,True,FAMILY_TYMPOLE,nan,palpitoad,nan
538,throh,Throh,172,160,260,"['fighting', 'none']","['LOW_KICK', 'ZEN_HEADBUTT']","['FOCUS_BLAST', 'LOW_SWEEP', 'BODY_SLAM', 'BRICK_BREAK', 'RETURN']",nan,nan,5.0,75000,True,,nan,,['shadoweligible']
538,throh_shadow,Throh (Shadow),172,160,260,"['fighting', 'none']","['LOW_KICK', 'ZEN_HEADBUTT']","['FOCUS_BLAST', 'LOW_SWEEP', 'BODY_SLAM', 'BRICK_BREAK', 'FRUSTRATION']",nan,nan,5.0,75000,True,,nan,,['shadow']
539,sawk,Sawk,231,153,181,"['fighting', 'none']","['LOW_KICK', 'POISON_JAB']","['FOCUS_BLAST', 'LOW_SWEEP', 'BODY_SLAM', 'BRICK_BREAK', 'RETURN']",nan,nan,5.0,75000,True,,nan,,['shadoweligible']
539,sawk_shadow,Sawk (Shadow),231,153,181,"['fighting', 'none']","['LOW_KICK', 'POISON_JAB']","['FOCUS_BLAST', 'LOW_SWEEP', 'BODY_SLAM', 'BRICK_BREAK', 'FRUSTRATION']",nan,nan,5.0,75000,True,,nan,,['shadow']
540,sewaddle,Sewaddle,96,124,128,"['bug', 'grass']","['STRUGGLE_BUG', 'BUG_BITE']","['ENERGY_BALL', 'SEED_BOMB', 'SILVER_WIND']",nan,nan,1.0,10000,True,FAMILY_SEWADDLE,['swadloon'],,nan
541,swadloon,Swadloon,115,162,146,"['bug', 'grass']","['STRUGGLE_BUG', 'BUG_BITE']","['ENERGY_BALL', 'BUG_BUZZ', 'SILVER_WIND']",nan,nan,1.0,10000,True,FAMILY_SEWADDLE,['leavanny'],sewaddle,nan
542,leavanny,Leavanny,205,165,181,"['bug', 'grass']","['RAZOR_LEAF', 'BUG_BITE', 'SHADOW_CLAW']","['LEAF_BLADE', 'X_SCISSOR', 'SILVER_WIND', 'LEAF_STORM']",['SHADOW_CLAW'],nan,1.0,10000,True,FAMILY_SEWADDLE,nan,swadloon,nan
