dex_parent,pokemon_id_parent,pokemon_parent,dex_child,pokemon_id_child,pokemon_child,is_self
882,dracovish,Dracovish,882,dracovish,Dracovish,True
883,arctovish,Arctovish,883,arctovish,Arctovish,True
884,duraludon,Duraludon,884,duraludon,Duraludon,True
885,dreepy,Dreepy,885,dreepy,Dreepy,True
885,dreepy,Dreepy,886,drakloak,Drakloak,False
885,dreepy,Dreepy,887,dragapult,Dragapult,False
886,drakloak,Drakloak,886,drakloak,Drakloak,True
886,drakloak,Drakloak,887,dragapult,Dragapult,False
887,dragapult,Dragapult,887,dragapult,Dragapult,True
888,zacian,Zacian,888,zacian,Zacian,True
888,zacian_crowned_sword,Zacian (Crowned Sword),888,zacian_crowned_sword,Zacian (Crowned Sword),True
888,zacian_hero,Zacian (Hero),888,zacian_hero,Zacian (Hero),True
889,zamazenta,Zamazenta,889,zamazenta,Zamazenta,True
889,zamazenta_crowned_shield,Zamazenta (Crowned Shield),889,zamazenta_crowned_shield,Zamazenta (Crowned Shield),True
889,zamazenta_hero,Zamazenta (Hero),889,zamazenta_hero,Zamazenta (Hero),True
890,eternatus,Eternatus,890,eternatus,Eternatus,True
890,eternatus_eternamax,Eternatus (Eternamax),890,eternatus_eternamax,Eternatus (Eternamax),True
891,kubfu,Kubfu,891,kubfu,Kubfu,True
891,kubfu,Kubfu,892,urshifu,Urshifu,False
891,kubfu,Kubfu,892,urshifu_rapid_strike,Urshifu (Rapid Strike),False
891,kubfu,Kubfu,892,urshifu_single_strike,Urshifu (Single Strike),False
892,urshifu,Urshifu,892,urshifu,Urshifu,True
892,urshifu_rapid_strike,Urshifu (Rapid Strike),892,urshifu_rapid_strike,Urshifu (Rapid Strike),True
892,urshifu_single_strike,Urshifu (Single Strike),892,urshifu_single_strike,Urshifu (Single Strike),True
893,zarude,Zarude,893,zarude,Zarude,True
894,regieleki,Regieleki,894,regieleki,Regieleki,True
895,regidrago,Regidrago,895,regidrago,Regidrago,True
896,glastrier,Glastrier,896,glastrier,Glastrier,True
897,spectrier,Spectrier,897,spectrier,Spectrier,True
898,calyrex,Calyrex,898,calyrex,Calyrex,True
898,calyrex_ice_rider,Calyrex (Ice Rider),898,calyrex_ice_rider,Calyrex (Ice Rider),True
899,wyrdeer,Wyrdeer,899,wyrdeer,Wyrdeer,True
900,kleavor,Kleavor,900,kleavor,Kleavor,True
901,ursaluna,Ursaluna,901,ursaluna,Ursaluna,True
901,ursaluna_shadow,Ursaluna (Shadow),901,ursaluna_shadow,Ursaluna (Shadow),True
902,basculegion_female,Basculegion (Female),902,basculegion_female,Basculegion (Female),True
902,basculegion_male,Basculegion (Male),902,basculegion_male,Basculegion (Male),True
903,sneasler,Sneasler,903,sneasler,Sneasler,True
903,sneasler_shadow,Sneasler (Shadow),903,sneasler_shadow,Sneasler (Shadow),True
904,overqwil,Overqwil,904,overqwil,Overqwil,True
905,enamorus_incarnate,Enamorus (Incarnate),905,enamorus_incarnate,Enamorus (Incarnate),True
905,enamorus_therian,Enamorus (Therian),905,enamorus_therian,Enamorus (Therian),True
906,sprigatito,Sprigatito,906,sprigatito,Sprigatito,True
906,sprigatito,Sprigatito,907,floragato,Floragato,False
906,sprigatito,Sprigatito,908,meowscarada,Meowscarada,False
907,floragato,Floragato,907,floragato,Floragato,True
907,floragato,Floragato,908,meowscarada,Meowscarada,False
908,meowscarada,Meowscarada,908,meowscarada,Meowscarada,True
909,fuecoco,Fuecoco,909,fuecoco,Fuecoco,True
909,fuecoco,Fuecoco,910,crocalor,Crocalor,False
909,fuecoco,Fuecoco,911,skeledirge,Skeledirge,False
910,crocalor,Crocalor,910,crocalor,Crocalor,True
910,crocalor,Crocalor,911,skeledirge,Skeledirge,False
911,skeledirge,Skeledirge,911,skeledirge,Skeledirge,True
912,quaxly,Quaxly,912,quaxly,Quaxly,True
912,quaxly,Quaxly,913,quaxwell,Quaxwell,False
912,quaxly,Quaxly,914,quaquaval,Quaquaval,False
913,quaxwell,Quaxwell,913,quaxwell,Quaxwell,True
913,quaxwell,Quaxwell,914,quaquaval,Quaquaval,False
914,quaquaval,Quaquaval,914,quaquaval,Quaquaval,True
915,lechonk,Lechonk,915,lechonk,Lechonk,True
915,lechonk,Lechonk,916,oinkologne,Oinkologne,False
915,lechonk,Lechonk,916,oinkologne_female,Oinkologne (Female),False
916,oinkologne,Oinkologne,916,oinkologne,Oinkologne,True
916,oinkologne_female,Oinkologne (Female),916,oinkologne_female,Oinkologne (Female),True
917,tarountula,Tarountula,917,tarountula,Tarountula,True
917,tarountula,Tarountula,918,spidops,Spidops,False
918,spidops,Spidops,918,spidops,Spidops,True
919,nymble,Nymble,919,nymble,Nymble,True
919,nymble,Nymble,920,lokix,Lokix,False
920,lokix,Lokix,920,lokix,Lokix,True
921,pawmi,Pawmi,921,pawmi,Pawmi,True
921,pawmi,Pawmi,922,pawmo,Pawmo,False
921,pawmi,Pawmi,923,pawmot,Pawmot,False
922,pawmo,Pawmo,922,pawmo,Pawmo,True
922,pawmo,Pawmo,923,pawmot,Pawmot,False
923,pawmot,Pawmot,923,pawmot,Pawmot,True
924,tandemaus,Tandemaus,924,tandemaus,Tandemaus,True
924,tandemaus,Tandemaus,925,maushold,Maushold,False
924,tandemaus,Tandemaus,925,maushold_family_of_four,Maushold_family_of_four,False
924,tandemaus,Tandemaus,925,maushold_family_of_three,Maushold_family_of_three,False
925,maushold,Maushold,925,maushold,Maushold,True
925,maushold_family_of_four,Maushold_family_of_four,925,maushold_family_of_four,Maushold_family_of_four,True
925,maushold_family_of_three,Maushold_family_of_three,925,maushold_family_of_three,Maushold_family_of_three,True
926,fidough,Fidough,926,fidough,Fidough,True
926,fidough,Fidough,927,dachsbun,Dachsbun,False
927,dachsbun,Dachsbun,927,dachsbun,Dachsbun,True
928,smoliv,Smoliv,928,smoliv,Smoliv,True
928,smoliv,Smoliv,929,dolliv,Dolliv,False
928,smoliv,Smoliv,930,arboliva,Arboliva,False
929,dolliv,Dolliv,929,dolliv,Dolliv,True
929,dolliv,Dolliv,930,arboliva,Arboliva,False
930,arboliva,Arboliva,930,arboliva,Arboliva,True
931,squawkabilly,Squawkabilly,931,squawkabilly,Squawkabilly,True
931,squawkabilly_blue,Squawkabilly_blue,931,squawkabilly_blue,Squawkabilly_blue,True
931,squawkabilly_green,Squawkabilly_green,931,squawkabilly_green,Squawkabilly_green,True
931,squawkabilly_white,Squawkabilly_white,931,squawkabilly_white,Squawkabilly_white,True
931,squawkabilly_yellow,Squawkabilly_yellow,931,squawkabilly_yellow,Squawkabilly_yellow,True
932,nacli,Nacli,932,nacli,Nacli,True
932,nacli,Nacli,933,naclstack,Naclstack,False
932,nacli,Nacli,934,garganacl,Garganacl,False
933,naclstack,Naclstack,933,naclstack,Naclstack,True
933,naclstack,Naclstack,934,garganacl,Garganacl,False
934,garganacl,Garganacl,934,garganacl,Garganacl,True
935,charcadet,Charcadet,935,charcadet,Charcadet,True
935,charcadet,Charcadet,936,armarouge,Armarouge,False
935,charcadet,Charcadet,937,ceruledge,Ceruledge,False
936,armarouge,Armarouge,936,armarouge,Armarouge,True
937,ceruledge,Ceruledge,937,ceruledge,Ceruledge,True
938,tadbulb,Tadbulb,938,tadbulb,Tadbulb,True
938,tadbulb,Tadbulb,939,bellibolt,Bellibolt,False
939,bellibolt,Bellibolt,939,bellibolt,Bellibolt,True
940,wattrel,Wattrel,940,wattrel,Wattrel,True
940,wattrel,Wattrel,941,kilowattrel,Kilowattrel,False
941,kilowattrel,Kilowattrel,941,kilowattrel,Kilowattrel,True
942,maschiff,Maschiff,942,maschiff,Maschiff,True
942,maschiff,Maschiff,943,mabosstiff,Mabosstiff,False
943,mabosstiff,Mabosstiff,943,mabosstiff,Mabosstiff,True
944,shroodle,Shroodle,944,shroodle,Shroodle,True
944,shroodle,Shroodle,945,grafaiai,Grafaiai,False
945,grafaiai,Grafaiai,945,grafaiai,Grafaiai,True
946,bramblin,Bramblin,946,bramblin,Bramblin,True
946,bramblin,Bramblin,947,brambleghast,Brambleghast,False
947,brambleghast,Brambleghast,947,brambleghast,Brambleghast,True
948,toedscool,Toedscool,948,toedscool,Toedscool,True
948,toedscool,Toedscool,949,toedscruel,Toedscruel,False
949,toedscruel,Toedscruel,949,toedscruel,Toedscruel,True
950,klawf,Klawf,950,klawf,Klawf,True
951,capsakid,Capsakid,951,capsakid,Capsakid,True
951,capsakid,Capsakid,952,scovillain,Scovillain,False
952,scovillain,Scovillain,952,scovillain,Scovillain,True
953,rellor,Rellor,953,rellor,Rellor,True
953,rellor,Rellor,954,rabsca,Rabsca,False
954,rabsca,Rabsca,954,rabsca,Rabsca,True
955,flittle,Flittle,955,flittle,Flittle,True
955,flittle,Flittle,956,espathra,Espathra,False
956,espathra,Espathra,956,espathra,Espathra,True
957,tinkatink,Tinkatink,957,tinkatink,Tinkatink,True
957,tinkatink,Tinkatink,958,tinkatuff,Tinkatuff,False
957,tinkatink,Tinkatink,959,tinkaton,Tinkaton,False
958,tinkatuff,Tinkatuff,958,tinkatuff,Tinkatuff,True
958,tinkatuff,Tinkatuff,959,tinkaton,Tinkaton,False
959,tinkaton,Tinkaton,959,tinkaton,Tinkaton,True
960,wiglett,Wiglett,960,wiglett,Wiglett,True
960,wiglett,Wiglett,961,wugtrio,Wugtrio,False
961,wugtrio,Wugtrio,961,wugtrio,Wugtrio,True
962,bombirdier,Bombirdier,962,bombirdier,Bombirdier,True
963,finizen,Finizen,963,finizen,Finizen,True
963,finizen,Finizen,964,palafin,Palafin,False
963,finizen,Finizen,964,palafin_hero,Palafin_hero,False
963,finizen,Finizen,964,palafin_zero,Palafin_zero,False
964,palafin,Palafin,964,palafin,Palafin,True
964,palafin_hero,Palafin_hero,964,palafin_hero,Palafin_hero,True
964,palafin_zero,Palafin_zero,964,palafin_zero,Palafin_zero,True
965,varoom,Varoom,965,varoom,Varoom,True
965,varoom,Varoom,966,revavroom,Revavroom,False
966,revavroom,Revavroom,966,revavroom,Revavroom,True
967,cyclizar,Cyclizar,967,cyclizar,Cyclizar,True
968,orthworm,Orthworm,968,orthworm,Orthworm,True
969,glimmet,Glimmet,969,glimmet,Glimmet,True
969,glimmet,Glimmet,970,glimmora,Glimmora,False
970,glimmora,Glimmora,970,glimmora,Glimmora,True
971,greavard,Greavard,971,greavard,Greavard,True
971,greavard,Greavard,972,houndstone,Houndstone,False
972,houndstone,Houndstone,972,houndstone,Houndstone,True
973,flamigo,Flamigo,973,flamigo,Flamigo,True
974,cetoddle,Cetoddle,974,cetoddle,Cetoddle,True
974,cetoddle,Cetoddle,975,cetitan,Cetitan,False
975,cetitan,Cetitan,975,cetitan,Cetitan,True
976,veluza,Veluza,976,veluza,Veluza,True
977,dondozo,Dondozo,977,dondozo,Dondozo,True
978,tatsugiri,Tatsugiri,978,tatsugiri,Tatsugiri,True
978,tatsugiri_curly,Tatsugiri_curly,978,tatsugiri_curly,Tatsugiri_curly,True
978,tatsugiri_droopy,Tatsugiri_droopy,978,tatsugiri_droopy,Tatsugiri_droopy,True
978,tatsugiri_stretchy,Tatsugiri_stretchy,978,tatsugiri_stretchy,Tatsugiri_stretchy,True
979,annihilape,Annihilape,979,annihilape,Annihilape,True
979,annihilape_shadow,Annihilape (Shadow),979,annihilape_shadow,Annihilape (Shadow),True
980,clodsire,Clodsire,980,clodsire,Clodsire,True
980,clodsiresb,Clodsire,980,clodsiresb,Clodsire,True
981,farigiraf,Farigiraf,981,farigiraf,Farigiraf,True
982,dudunsparce,Dudunsparce,982,dudunsparce,Dudunsparce,True
982,dudunsparce_three,Dudunsparce_three,982,dudunsparce_three,Dudunsparce_three,True
982,dudunsparce_two,Dudunsparce_two,982,dudunsparce_two,Dudunsparce_two,True
983,kingambit,Kingambit,983,kingambit,Kingambit,True
984,greattusk,Greattusk,984,greattusk,Greattusk,True
985,screamtail,Screamtail,985,screamtail,Screamtail,True
986,brutebonnet,Brutebonnet,986,brutebonnet,Brutebonnet,True
987,fluttermane,Fluttermane,987,fluttermane,Fluttermane,True
988,slitherwing,Slitherwing,988,slitherwing,Slitherwing,True
989,sandyshocks,Sandyshocks,989,sandyshocks,Sandyshocks,True
990,irontreads,Irontreads,990,irontreads,Irontreads,True
991,ironbundle,Ironbundle,991,ironbundle,Ironbundle,True
992,ironhands,Ironhands,992,ironhands,Ironhands,True
993,ironjugulis,Ironjugulis,993,ironjugulis,Ironjugulis,True
994,ironmoth,Ironmoth,994,ironmoth,Ironmoth,True
995,ironthorns,Ironthorns,995,ironthorns,Ironthorns,True
996,frigibax,Frigibax,996,frigibax,Frigibax,True
996,frigibax,Frigibax,997,arctibax,Arctibax,False
996,frigibax,Frigibax,998,baxcalibur,Baxcalibur,False
997,arctibax,Arctibax,997,arctibax,Arctibax,True
997,arctibax,Arctibax,998,baxcalibur,Baxcalibur,False
998,baxcalibur,Baxcalibur,998,baxcalibur,Baxcalibur,True
999,gimmighoul,Gimmighoul,999,gimmighoul,Gimmighoul,True
999,gimmighoul,Gimmighoul,1000,gholdengo,Gholdengo,False
1000,gholdengo,Gholdengo,1000,gholdengo,Gholdengo,True
1001,wo_chien,Wo-Chien,1001,wo_chien,Wo-Chien,True
1002,chien_pao,Chien-Pao,1002,chien_pao,Chien-Pao,True
1003,ting_lu,Ting-Lu,1003,ting_lu,Ting-Lu,True
1004,chi_yu,Chi-Yu,1004,chi_yu,Chi-Yu,True
1005,roaringmoon,Roaringmoon,1005,roaringmoon,Roaringmoon,True
1006,ironvaliant,Ironvaliant,1006,ironvaliant,Ironvaliant,True
1007,koraidon,Koraidon,1007,koraidon,Koraidon,True
1007,koraidon_apex,Koraidon_apex,1007,koraidon_apex,Koraidon_apex,True
1008,miraidon,Miraidon,1008,miraidon,Miraidon,True
1008,miraidon_ultimate,Miraidon_ultimate,1008,miraidon_ultimate,Miraidon_ultimate,True
